OBJECTID,NameInt,GlobalID,Seg_ID_Score,Seg_Bk_Score,Seg_LL_Score,Seg_Wd_Score,GridNormScore,CSScore,Pop2015,Ones,Twos,Threes,GridScrRounded
1001,758,4980d3ba-0923-48ae-9a52-fab5baaf8aea,0,6,2,0,11.47541,0.403846,5066.272093,21,7,0,1
1002,759,996f9abd-04f0-42d9-b4b8-f618c969bfb1,3,4,2,0,9.836066,0.346154,4753.31686,5,3,3,1
1003,762,ed3ee5b5-1eef-45bc-8b85-f3e112d3701c,1,12,7,7,29.508197,1.038462,4087.637752,15,17,1,2
1004,763,461c28f8-e53e-4cac-bea4-09959f268dd1,0,6,3,5,19.672131,0.692308,3123.028786,12,12,0,1
1005,764,f392f93c-1389-4452-b12e-d9f141638073,3,8,5,10,27.868852,0.980769,2948.675579,11,14,3,1
1006,765,db3ffda4-8e19-427d-a5e7-5a805f389230,1,9,5,2,22.95082,0.807692,4581.374652,35,13,1,1
1007,766,a2b59d77-d02f-457d-af97-81128e5c8856,0,2,7,0,11.47541,0.403846,617.437107,3,7,0,1
1008,767,33b4210c-270d-4368-a164-6f00a9e2323c,1,5,6,0,11.47541,0.403846,1661.93479,0,6,1,1
1009,769,06a2e111-05ea-4719-a041-48190cc843e4,1,7,8,0,14.754098,0.519231,2778.038371,3,8,1,1
1010,773,1580fd58-b6d8-429e-bc7a-87d45eefbad9,1,9,2,10,27.868852,0.980769,3138.778891,14,16,1,1
1011,774,953fc874-b9df-432c-bba1-2ad9bc7bc535,1,6,8,3,19.672131,0.692308,2234.767664,6,11,1,1
1012,775,29398229-32fb-409e-9ca5-ec070fdd7c4b,1,9,11,0,18.032787,0.634615,4701.238809,4,10,1,1
1013,776,e7f7d257-2f5e-466f-9927-65cb7f1eda8c,1,5,7,0,13.114754,0.461538,3195.691275,4,7,1,1
1014,777,8154ff2f-568e-43e8-aaf7-425db1a48ab7,0,1,2,0,3.278689,0.115385,2005.54116,8,2,0,1
1015,778,54833051-f890-44eb-8012-72ae5a6cd16b,0,7,9,0,16.393443,0.576923,1090.286886,4,10,0,1
1016,779,033661fc-67f4-4f56-bf00-4497df8ccedf,0,3,6,0,11.47541,0.403846,1872.772151,3,7,0,1
1017,782,bc28edb9-4def-40a3-9a2c-cc9dd1dacab0,1,8,1,1,14.754098,0.519231,3473.223197,55,8,1,1
1018,783,4e0e8b32-dc00-46dd-9b18-08743293e5c2,1,10,4,2,18.032787,0.634615,5087.280545,13,8,3,1
1019,784,33f8a4ec-a3e8-409e-b01d-dfe241466167,0,7,7,10,26.229508,0.923077,3068.254752,17,16,0,1
1020,785,887dabb5-5710-457f-8eaa-60b417d22488,2,9,12,0,22.95082,0.807692,3404.970584,7,12,2,1
1021,787,990ad2d3-6ca1-485a-9e44-731a3f2aca9c,0,0,2,0,3.278689,0.115385,1036.550368,4,2,0,1
1022,788,7d379d25-9e8d-4f94-a08b-9503bbd01647,0,6,5,2,14.754098,0.519231,1392.085754,1,9,0,1
1023,789,fee27fc5-1d64-4c71-8f7f-e33ed959a42d,1,9,16,0,27.868852,0.980769,3011.65087,6,16,1,1
1024,801,7a4431ce-8157-48da-9131-071025ae9ad6,0,0,0,0,0,0,1744.865462,,,0,1
1025,802,759989b0-7ca7-4c24-a2ac-0e9bb25cbc3a,0,0,0,0,0,0,2837.108647,,,0,1
1026,803,a865c442-9de5-4dd2-8b08-b0b37c1149a8,0,0,0,0,0,0,1696.162554,,,0,1
1027,804,85a24c88-7994-4493-a47b-7071f46f767b,0,0,0,0,0,0,927.781761,,,0,1
1028,805,dfb8d7f9-2e00-489c-b98c-17af6df321d0,0,1,1,6,9.836066,0.346154,2374.316427,57,6,0,1
1029,806,eae7e9a8-a19e-42f1-ada1-d475a89f8dc1,0,1,1,3,6.557377,0.230769,2179.144565,95,4,0,1
1030,807,0047db40-30be-4330-9086-8502d26c1f41,0,0,0,1,1.639344,0.057692,2245.597876,84,1,0,1
1031,808,9b3b271b-2e2f-443f-90a6-28e50a20f6bd,0,1,0,4,6.557377,0.230769,2407.788056,102,4,0,1
1032,809,e1d89237-46f9-4029-ae1c-498e3ff4cbf2,0,1,0,3,6.557377,0.230769,1220.261497,60,4,0,1
1033,811,5aaf68e7-9e27-4d99-a3ff-c1a15ff779fd,0,3,2,0,8.196721,0.288462,4780.120461,107,5,0,1
1034,812,eefb639d-236d-4358-947f-ef03e7a37c96,0,1,0,0,1.639344,0.057692,2998.798327,58,1,0,1
1035,813,cd64652d-7821-440d-898a-f67058863237,0,0,0,0,0,0,2406.320473,,,0,1
1036,814,23f7f91a-0ec0-4c86-8cf4-29648e06b2fa,0,0,0,0,0,0,1397.927213,,,0,1
1037,815,78f2ddf6-dc2a-45ff-8255-7ec57c988a81,0,0,0,0,0,0,1896.971185,,,0,1
1038,816,7c99024c-ccd0-4198-8c9f-79d1203be1a5,1,2,1,0,4.918033,0.173077,3288.901317,5,2,1,1
1039,817,9b347da8-d961-4393-844b-0fea42807d14,0,2,0,0,3.278689,0.115385,704.764742,20,2,0,1
1040,818,9fed0fcf-3b6b-401a-9de3-92a67465dae8,0,1,0,0,1.639344,0.057692,8379.409095,7,1,0,1
1041,819,b09230a5-8830-41a0-b261-97072613a3b1,0,0,0,0,0,0,2438.042623,,,0,1
1042,821,20f6534f-a9d5-4863-b421-3d8e3389f348,0,0,0,0,0,0,0.886743,,,0,1
1043,822,b4fa4f36-1af8-42d7-8bbf-cf2fb4da7282,0,1,0,1,3.278689,0.115385,2993.443536,50,2,0,1
1044,823,57b7748d-56f8-4694-b394-c494de0d5864,0,0,0,1,1.639344,0.057692,3023.715677,65,1,0,1
1045,824,466e1b4c-b5ee-453f-a662-3c46f8a4070f,0,0,0,0,0,0,3561.540396,,,0,1
1046,825,690d4379-7857-46c6-a2ea-93e8885aaeee,0,0,0,0,0,0,1884.399622,,,0,1
1047,826,a9f823f2-b4f8-40f0-b291-8a97867dcd6e,0,0,0,0,0,0,1485.080196,,,0,1
1048,827,a18ba5c4-bbcb-4492-9c52-3d79b14d3961,0,0,0,0,0,0,4202.860426,,,0,1
1049,828,faff43ca-cfa9-4450-ba4f-0368a44c7b32,0,0,0,0,0,0,6360.258117,,,0,1
1050,829,6b7adf3b-358b-4707-bb9d-1eb415991f37,0,1,0,1,3.278689,0.115385,5264.034628,37,2,0,1
1051,831,bde3f10f-838b-412c-8d55-c00e68b63026,0,6,0,4,14.754098,0.519231,4827.200306,77,9,0,1
1052,832,1730beb8-7acc-473c-960f-d9f4e08883ac,0,4,1,0,8.196721,0.288462,5073.602438,27,5,0,1
1053,833,d4a5b52a-e095-44f4-8218-bdd4b3332904,0,4,1,0,8.196721,0.288462,3892.21515,19,5,0,1
1054,834,c700d48b-2509-47e8-a76f-94dda6a277fb,0,3,0,0,4.918033,0.173077,6860.928195,22,3,0,1
1055,835,ca089146-78cf-46f3-a7d7-35d435cff2fd,0,1,2,1,6.557377,0.230769,5695.289284,29,4,0,1
1056,836,290ae651-8d72-4005-97df-70f79c993e48,0,7,0,0,11.47541,0.403846,5917.2721,41,7,0,1
1057,837,f7e94832-67f0-4d5a-82e2-4bc536b99706,1,1,0,0,3.278689,0.115385,4181.069143,5,1,1,1
1058,838,e15ec75a-509b-420f-be4a-962118a38a9d,2,2,0,0,3.278689,0.115385,3320.7067,,,2,1
1059,839,0cc9b12e-519d-4c33-aa51-ae3ed5043b76,0,0,0,0,0,0,458.166147,,,0,1
1060,841,6853a0be-f503-4e63-8702-7596d64aadb6,0,2,2,0,6.557377,0.230769,4624.533082,35,4,0,1
1061,842,d89e931d-c722-49a7-86fc-493c416afb8b,0,7,2,0,13.114754,0.461538,5703.815919,57,8,0,1
1062,843,e0f0c8a8-3377-4608-aab1-8d585df5a52e,0,0,0,0,0,0,2.892896,,,0,1
1063,847,78454e4a-f303-4253-a24f-3740365f7aa0,0,0,1,1,1.639344,0.057692,2964.001444,28,1,0,1
1064,848,069d0783-34fa-485c-b676-36f9b0bd3f93,0,0,0,0,0,0,2029.333039,,,0,1
1065,849,b88d9425-c32a-41f8-8213-9e2affec57f6,2,11,6,0,21.311475,0.75,6872.90423,11,11,2,1
1066,851,94fb7d1d-69c2-478e-a404-e5fcf9fa29fd,2,10,5,1,19.672131,0.692308,3446.654712,26,10,2,1
1067,852,ce45e251-2b73-418c-86b1-7a84b5eef280,0,10,7,1,22.95082,0.807692,5564.463714,24,14,0,1
1068,853,279f6417-a6e2-4621-88c2-9e4e01dad677,1,6,10,0,22.95082,0.807692,5950.049772,26,13,1,1
1069,854,e8f97ece-e07a-44a8-b974-d8df89a092de,0,1,1,0,1.639344,0.057692,298.059532,18,1,0,1
1070,855,9e9b065e-1c27-4e4f-a140-0a6a5b372e08,0,6,2,1,11.47541,0.403846,3994.541022,27,7,0,1
1071,857,6fb643c9-1d98-4664-a4f9-ce21d681f222,2,12,7,0,27.868852,0.980769,4687.368188,43,15,2,1
1072,858,45d9a012-dcba-40a2-9608-3c39f018b9cc,1,11,6,0,22.95082,0.807692,1889.620811,28,13,1,1
1073,859,528da59a-e2df-467e-aad7-efe83b87a3a1,0,11,11,0,31.147541,1.096154,5112.701959,17,19,0,2
1074,861,7d2b00cf-054c-4460-84df-7af15432f95f,0,0,0,0,0,0,0,,,0,1
1075,871,dbaf56a4-3d77-4f42-8956-e6e79ae03d4e,0,0,0,0,0,0,0,,,0,1
1076,872,f2a475ad-f1f3-4426-9ff0-dc8cfb379809,0,0,0,0,0,0,0,,,0,1
1077,881,5fa0958d-0530-4d02-939b-2b9182f029bf,0,4,2,0,9.836066,0.346154,3010.927558,44,6,0,1
1078,882,66fb8e41-0319-4442-b2be-a612df73c23a,0,2,3,0,8.196721,0.288462,2184.642053,15,5,0,1
1079,883,7399ae7f-d7d4-4c7b-b8d1-be32b7f5a274,0,0,4,0,6.557377,0.230769,166.354875,9,4,0,1
1080,884,120334a4-60de-478f-93de-e6eb28000f90,0,1,3,3,8.196721,0.288462,2905.665288,41,5,0,1
1081,885,cf2f2c74-f580-4b5f-a345-88195b6409a2,0,0,0,0,0,0,3735.948373,,,0,1
1082,886,30a90a53-cf8a-4382-becf-11c458d0fdd0,0,0,0,0,0,0,2386.223217,,,0,1
1083,887,e242413b-5b22-4efb-a0c1-0fb5b6fb549e,0,4,0,0,6.557377,0.230769,4026.016386,42,4,0,1
1084,889,b4071827-af14-4984-ade1-85b753adef47,0,13,8,9,27.868852,0.980769,7344.899405,12,16,1,1
1085,891,95fe755d-3c08-4a17-b8d8-8125d69f05f9,0,4,4,2,9.836066,0.346154,347.438876,14,6,0,1
1086,892,e4eaef57-13e0-4827-8d04-e97882556084,2,6,1,2,14.754098,0.519231,2435.530189,27,7,2,1
1087,893,b6828bb6-4f97-4dfa-a5f1-d77c196c4843,0,7,1,3,16.393443,0.576923,2488.049128,40,10,0,1
1088,895,e72ed26c-1e4f-4fd5-aa6c-1c093fe8f3e5,0,1,0,0,1.639344,0.057692,2630.584375,38,1,0,1
1089,896,ce090b95-c433-4ba6-a03f-444dee86d24b,0,0,0,0,0,0,183.168987,,,0,1
1090,897,f23f00df-73f7-4dc1-a214-bd2ad096a5d2,0,5,2,0,11.47541,0.403846,3205.265486,15,7,0,1
1091,898,0bbfb587-cc92-4b5c-9d00-263d24ea308c,0,14,4,1,26.229508,0.923077,4619.510932,36,16,0,3
1092,899,4022fa2f-04d4-44e1-adb4-121305eaf65d,2,9,5,5,22.95082,0.807692,3129.904809,27,12,2,1
1093,901,0d84e3eb-c9dc-4878-854d-4bc28de05efb,0,7,4,4,22.95082,0.807692,3666.588961,19,14,0,1
1094,904,458abc4f-dfcc-42d1-b11a-2925ee9cdfee,1,14,6,8,34.42623,1.211538,5744.702151,22,19,2,3
1095,905,026fce78-9684-41dd-8ffe-bd94379bfc9f,0,8,4,4,19.672131,0.692308,4869.564169,12,12,0,1
1096,906,aec6e25c-cfad-429f-9c5e-fa27f30e8249,0,4,3,0,8.196721,0.288462,5610.017412,13,5,0,1
1097,909,a5d6ada9-93f1-4156-997a-83d0367dc097,1,11,0,0,18.032787,0.634615,7438.349197,18,10,1,1
1098,911,7a177a5b-0a75-478c-ba41-7dfc234a6c92,0,2,0,1,4.918033,0.173077,6272.700439,23,3,0,1
1099,914,986631e7-2d2d-4464-8deb-5369a8fc7684,0,12,2,7,29.508197,1.038462,8772.017023,29,18,0,2
1100,915,746e6605-faca-426b-83d1-8d5d8a4a572e,1,6,0,0,9.836066,0.346154,5065.987859,8,5,1,1
1101,916,87bc3582-b1c5-4498-9c6d-42a1b638187b,0,6,0,1,11.47541,0.403846,4658.935022,13,7,0,1
1102,919,5967279a-42ba-41a1-98aa-cf41079f890e,0,3,0,0,4.918033,0.173077,5801.190151,24,3,0,1
1103,923,c11294a4-a035-43da-9a34-cad130124730,1,10,5,7,27.868852,0.980769,7664.247106,23,16,1,1
1104,926,942f29e0-e396-4267-9372-9b8e31627d8a,0,10,1,0,16.393443,0.576923,8142.219442,25,10,0,1
1105,929,c288b3cd-3654-47e1-b70c-8c4ecb5215ea,1,5,2,3,11.47541,0.403846,3839.582632,14,6,1,1
1106,931,31c05071-8343-49ab-94db-327909af18ac,1,1,4,3,9.836066,0.346154,545.018096,8,5,1,1
1107,932,30a9dc73-51dc-4a3b-8a71-1c874ee51c63,2,4,2,0,11.47541,0.403846,4671.100754,13,5,2,1
1108,933,b46cbe9f-ef46-4074-8a29-c566adab5525,3,4,2,0,9.836066,0.346154,5054.403977,22,3,3,1
1109,935,5e6e3197-6bda-4408-b2d7-ced92a194b00,0,5,1,0,8.196721,0.288462,4914.136823,12,5,0,1
1110,937,b1db1cfe-612c-4848-bbb0-991596768fe3,0,3,0,0,4.918033,0.173077,3639.135177,19,3,0,1
1111,938,d02ee945-cd7c-4b3a-ab2c-cf2edaa4d8a4,0,8,0,0,13.114754,0.461538,4035.851958,39,8,0,1
1112,939,637a5e15-c2a9-4ec7-813d-3dd320e9d512,0,8,1,0,14.754098,0.519231,5260.819086,32,9,0,1
1113,941,33d420e4-02b6-4916-ac98-2250ec628c76,3,9,7,0,22.95082,0.807692,4084.99597,29,11,3,1
1114,943,bb1b6b3c-e97d-4f46-87fb-a1785607560c,3,8,1,0,18.032787,0.634615,3977.840156,31,8,3,1
1115,946,0cd8bfa8-5647-4bcb-9aa1-b524f6870de8,1,16,3,0,29.508197,1.038462,6260.100387,28,17,1,3
1116,948,112989ac-2b85-4df5-8d5e-96432c8ef07c,1,7,0,0,11.47541,0.403846,3355.418628,41,6,1,1
1117,952,e9dbb2a8-a554-4d20-8112-2dad90bfbfdf,1,6,0,0,11.47541,0.403846,7246.10089,41,6,1,1
1118,955,5e207299-bcb5-44cb-a708-765f9831dc0a,0,0,0,0,0,0,1295.66972,,,0,1
1119,957,69e91dbc-44a6-4609-93a2-4f36a923edea,0,0,0,0,0,0,401.385684,,,0,1
1120,961,519783bc-88d5-47f4-90b1-b5dc937284f5,0,0,0,0,0,0,212.209368,,,0,1
1121,963,01aac407-e318-4306-b677-11f992703277,0,4,0,0,6.557377,0.230769,4113.660967,31,4,0,1
1122,964,2d517054-7aa3-4ab7-ad96-ca8944ddc74a,0,7,0,0,11.47541,0.403846,4904.243634,45,7,0,1
1123,966,d098d124-d832-45da-a36e-2304b50833b3,0,6,0,0,9.836066,0.346154,3327.071302,34,6,0,1
1124,969,62f644c3-45f5-421d-a3a0-26ed3d6b7dd7,0,4,0,0,6.557377,0.230769,4826.671894,52,4,0,1
1125,971,a8acf35e-85b9-45ee-a2e6-e268b1150be5,0,0,0,0,0,0,2430.791577,,,0,1
1126,974,e132725a-0cfa-45bc-b5d7-00ca88a42b23,0,1,0,0,1.639344,0.057692,4031.360239,18,1,0,1
1127,976,cddd9932-1617-44b6-bbe5-f0ae4d4a31e6,0,0,0,0,0,0,1280.467962,,,0,1
1128,979,4941dd2c-bdb1-4c37-9356-5a0df4b0c12b,0,4,0,0,6.557377,0.230769,2110.126145,23,4,0,1
1129,981,e9c6882e-e686-4f30-894b-e5c981c88eab,0,2,0,0,3.278689,0.115385,2925.217617,15,2,0,1
1130,984,fb2417ef-8a03-4340-ac02-c4e08b7e336d,0,1,0,0,1.639344,0.057692,1821.124771,15,1,0,1
1131,985,524ac046-98f2-44f6-9a2a-3990557721f9,0,2,0,0,3.278689,0.115385,6329.913439,57,2,0,1
1132,989,4049a71f-bd0b-44ce-8ca2-b39d7446ae50,0,4,0,0,6.557377,0.230769,5878.828512,45,4,0,1
1133,991,26d2a0e3-1f60-4445-a173-3fd73aaedc59,0,2,1,1,4.918033,0.173077,2969.84187,61,3,0,1
1134,994,adad04c6-56f3-4873-b3e3-e934de842035,0,1,0,0,1.639344,0.057692,2199.784649,49,1,0,1
1135,998,b1dec33a-ae7e-43f1-9b71-ef529b9d5564,0,1,0,0,1.639344,0.057692,2470.342289,31,1,0,1
1,1001,475b2e95-f266-4adc-857a-d402de3b1386,1,22,11,15,45.901639,1.615385,5573.676328,21,26,2,3
2,1003,f0392be9-ce7c-484e-9c4a-a9e89c4afd75,1,12,14,7,36.065574,1.269231,5256.888944,21,21,1,2
3,1004,8d8d08ba-f773-4ccf-8abd-60c5ed0363bb,0,11,14,11,34.42623,1.211538,6291.187884,20,19,2,2
4,1005,9f0b7565-f563-40a0-a266-cac3e87867d2,0,19,3,0,31.147541,1.096154,5282.493,32,19,0,3
5,1006,b30e107e-273f-4cfb-bafd-21a6397843fe,0,13,0,0,21.311475,0.75,3548.733761,29,13,0,1
6,1007,528afcf8-c9dc-40bc-b970-66519db7cbe3,1,7,0,0,11.47541,0.403846,3525.414436,43,6,1,1
7,1008,115df47f-f536-4645-b709-5cc468f846ee,0,7,3,1,14.754098,0.519231,4880.505863,54,9,0,1
8,1009,660014d5-5b41-4dae-ab6e-b540c41ec1e1,1,1,2,0,3.278689,0.115385,110.319279,-1,1,1,1
9,1011,b7fd4e88-4517-4ba3-a0ff-769890349707,1,20,11,5,42.622951,1.5,7922.799768,32,25,1,3
10,1012,84c0d998-df80-4d88-b1ef-332ce8ff376b,1,7,5,3,19.672131,0.692308,2499.988553,22,11,1,1
11,1015,3e6138ca-ffd0-4b52-887a-6e67d7537593,0,2,2,0,6.557377,0.230769,5116.074245,37,4,0,1
12,1017,aec38de1-7c16-4ce2-9372-d1bb70b05650,3,8,0,1,18.032787,0.634615,4116.186753,53,8,3,1
13,1018,5b9c5da8-61d7-4b6f-8e60-7cba3d7918cc,5,17,23,3,44.262295,1.557692,4061.071619,7,22,5,3
14,1019,e985208b-3a8e-48cf-aa90-b7a5a2a638e0,3,7,11,0,22.95082,0.807692,1217.663475,3,11,3,1
15,101,428e4ac5-6066-4fe3-ad0e-37e59b975ae2,0,10,5,1,21.311475,0.75,5893.865052,35,13,0,1
16,1021,4f44ea86-2896-4860-b764-3a2874644ef7,4,11,1,3,21.311475,0.75,4273.558925,41,9,4,1
17,1023,6e6bbed3-aa25-49de-add3-258ff20cc9a1,1,6,2,2,14.754098,0.519231,7154.57209,39,7,2,1
18,1024,e55eb5df-7b84-478a-9363-63483964f98b,2,4,1,1,11.47541,0.403846,3344.415027,22,5,2,1
19,1025,70ddb73d-4faf-4e04-95bc-5fc649d49fb3,2,11,3,4,21.311475,0.75,5905.223677,39,11,2,1
20,1027,d7562e6c-9b68-428c-bfe8-9220eac0bad7,1,10,1,0,19.672131,0.692308,4031.035901,46,11,1,1
21,1028,c26e181b-5972-48e8-9940-4574d6c90ab8,0,9,0,0,14.754098,0.519231,4842.751292,37,9,0,1
22,1029,19c0cbff-e4d8-4b40-8503-9ecda5d5eb09,2,11,11,0,26.229508,0.923077,6137.12463,2,14,2,1
23,1031,303f04a5-f50c-44c8-af36-9050a7929f27,1,7,0,0,11.47541,0.403846,2129.95885,26,6,1,1
24,1033,4f6905d3-befe-4377-8c0d-7c5f20b7a966,0,6,1,3,9.836066,0.346154,5064.501023,55,6,0,1
25,1034,4a86ec53-6082-4a33-a7c3-357393098c9b,0,0,1,2,3.278689,0.115385,3947.255399,53,2,0,1
26,1035,2a583756-acfb-4b86-93d6-d399be990223,1,6,0,2,13.114754,0.461538,5060.864822,46,7,1,1
27,1037,6f26a8ef-b581-4615-9aa3-a15f88306d32,1,7,2,0,13.114754,0.461538,2766.413891,26,7,1,1
28,1039,42a4ee67-7c27-45bd-987c-deb6ff734554,2,10,6,0,18.032787,0.634615,7049.76784,27,9,2,1
29,1041,7bf13fd2-3e86-45d8-8d1c-df3a360ccdb5,2,2,2,0,9.836066,0.346154,3031.169209,34,4,2,1
30,1043,0e0794b7-1b32-4235-a7be-84f4dd5c4dd4,0,3,1,0,4.918033,0.173077,3949.193286,8,3,0,1
31,1044,dea20502-77c9-417e-8837-728a79232ded,0,2,4,0,6.557377,0.230769,4927.205956,4,4,0,1
32,1045,8a66fc05-7eec-4c4d-94d5-ed4e7d10255c,2,11,7,4,26.229508,0.923077,5799.041929,29,14,2,1
33,1047,30de5813-5fb9-4bfa-9682-38609276b78f,0,5,7,3,16.393443,0.576923,5033.797294,41,10,0,1
34,1049,68d533d0-cb43-480f-9f13-3a6eb656c431,1,1,2,0,4.918033,0.173077,393.038861,9,2,1,1
35,105,7b254a06-ae1b-4d57-9eae-3765043111fa,0,3,2,0,8.196721,0.288462,820.461071,8,5,0,1
36,1061,3eecb039-514b-43b2-9e68-cd20497907a7,0,4,4,3,11.47541,0.403846,1793.990897,44,7,0,1
37,1063,5c1c11b7-1860-44b9-b3c1-6bbd1dc40faf,1,7,4,5,21.311475,0.75,3865.100183,39,12,1,1
38,1065,55b41895-7097-41b4-9a41-b1f55e53db0a,0,3,4,0,8.196721,0.288462,8182.993561,10,5,0,1
39,1067,975b663b-5a00-4dcc-aec3-ed37ea8e7fcf,0,0,0,0,0,0,4400.692763,,,0,1
40,1068,d5e291be-3528-4879-9d17-0045fa9881ba,0,1,0,0,1.639344,0.057692,663.742951,13,1,0,1
41,1075,415c73dd-78cf-424e-b36b-07bc70e14243,0,4,2,6,18.032787,0.634615,2908.35288,28,11,0,1
42,1077,e0a3f54f-e631-46d6-a51c-c6055fd04969,0,0,0,0,0,0,819.391022,,,0,1
43,1078,38824480-3d84-4e43-8db1-ff0d1cffa13d,0,1,0,0,1.639344,0.057692,2140.573178,35,1,0,1
44,1079,8dd324ab-69fe-45b4-b30a-0061632c92cc,0,2,0,0,3.278689,0.115385,3455.544065,43,2,0,1
45,1083,ece79630-cc47-472d-a394-f9e3129941de,0,3,0,3,9.836066,0.346154,3157.280118,77,6,0,1
46,1088,74e00277-867b-426a-94be-5fadd4014c7f,1,0,0,0,1.639344,0.057692,2294.232989,,,1,1
47,1089,e72765e6-e74c-4308-aad1-8aa77214f6f0,0,2,0,0,3.278689,0.115385,1352.840589,37,2,0,1
48,1091,cf375a25-7cca-434a-9db8-9fdc35130c5c,0,0,0,0,0,0,2806.043933,,,0,1
49,1094,7e28b86b-263b-4f27-88cd-58714033fc67,0,0,0,2,3.278689,0.115385,2258.566246,43,2,0,1
50,1097,bdbc99d0-6218-49bb-89e8-bff6aed7a304,0,0,0,0,0,0,4092.273258,,,0,1
51,1098,d659c72d-483a-43ef-b309-0287f0cd33d9,0,0,0,0,0,0,266.353965,,,0,1
52,1099,cb0d5a0e-87a8-4553-90cd-e2784ffc5b2d,0,5,2,0,11.47541,0.403846,2879.818808,60,7,0,1
53,109,721a0b70-97b6-4b43-99bf-c4e7ac1f2b1e,0,0,1,0,1.639344,0.057692,156.618973,2,1,0,1
54,1101,43abac1d-8d0b-4964-9f3f-13b6a8e3c43d,0,0,0,0,0,0,69.022927,,,0,1
55,1102,7f7f5f38-64f1-46d8-a522-362f2c2f7f13,2,20,23,6,47.540984,1.673077,4309.869031,6,26,3,3
56,1791,a832e2c2-6e21-45db-9209-05d4a72da6a6,0,9,0,0,14.754098,0.519231,6805.522163,52,9,0,1
57,1105,23aea3a6-5872-4826-910f-a552fc436376,3,4,1,0,11.47541,0.403846,2356.651391,21,4,3,1
58,1107,34af84da-3ae0-46e2-886d-82b3fa528e84,1,8,0,1,14.754098,0.519231,5815.476439,63,8,1,1
59,1792,b0b70d6d-322f-43fc-b1c2-471ee456410d,1,6,11,13,32.786885,1.153846,4086.282612,34,19,1,2
60,1109,1ebfbaaf-a8a1-484f-a2c9-711b28d2ba57,3,2,5,0,13.114754,0.461538,4181.534589,65,5,3,1
61,1112,a5a33068-e0de-4005-89d4-94a61ec4b1b6,0,13,0,1,22.95082,0.807692,5373.34017,57,14,0,1
62,1113,153b55e2-fd66-449c-81e7-6506095614a9,3,2,3,1,11.47541,0.403846,3815.316357,54,4,3,1
63,1793,d2d27333-28f6-4f0b-8f25-6d1caf56ef69,0,5,1,0,9.836066,0.346154,4251.775746,16,6,0,1
64,1115,59c2b88f-c3b8-46d0-a81d-d904a3c6151a,0,8,1,1,13.114754,0.461538,4514.488786,48,8,0,1
65,1794,6795ccef-5a1c-4036-aee9-a0248ee07469,0,9,18,11,39.344262,1.384615,6905.053618,35,23,1,2
66,1116,95d92864-109b-4ab6-8364-81db47b0bc85,2,9,1,10,26.229508,0.923077,3160.323803,11,14,2,1
67,1795,c543b31e-bdde-4629-8767-d33a51f5ac91,0,5,2,0,8.196721,0.288462,5273.752354,35,5,0,1
68,1796,da9df2d3-18ee-45e7-b14a-3188ba5f07a1,0,4,1,0,8.196721,0.288462,2217.089082,24,5,0,1
69,1117,93795e06-122e-4a0d-a76e-3fba29f3f025,0,11,0,0,18.032787,0.634615,5913.055497,38,11,0,1
70,1797,cba8e0ee-c957-480c-b038-3f2e7f01a3d3,3,17,8,3,36.065574,1.269231,3290.991889,48,19,3,3
71,1798,d1d6a79e-33c9-48e1-96fb-1bba9b76c7bd,1,9,11,2,21.311475,0.75,2451.504998,16,11,2,1
72,1118,c46e765d-3e5b-4d5d-91b3-d1c6c3259c99,0,4,3,0,9.836066,0.346154,3432.562276,23,6,0,1
73,1799,62252cc9-f7f6-4b78-9cfd-233056141ead,2,11,13,1,24.590164,0.865385,2007.030905,7,13,2,1
74,1119,b9de555d-2c57-4535-9bd3-cbf4dcb801ad,0,13,0,0,21.311475,0.75,4039.478551,58,13,0,1
75,1801,4aeadb5a-5d95-451a-9f79-8c63dc97ab5e,4,14,18,15,45.901639,1.615385,5441.680168,10,24,4,3
76,1802,80df0eb4-4b65-447c-bccc-644ab243b3e7,2,16,1,1,27.868852,0.980769,5803.524707,64,15,2,3
77,111,5beac584-c0e1-4ca7-a84d-fcfc34dddf8f,2,4,14,0,29.508197,1.038462,5506.440004,31,16,2,2
78,1803,2e8183a0-a21f-4ae1-a2cd-f904037ac885,1,4,9,3,14.754098,0.519231,1273.093264,5,8,1,1
79,1804,b9556c9b-c156-4447-add3-a693d231acb9,3,5,12,14,40.983607,1.442308,2312.35349,14,22,3,2
80,1805,4f61a3f9-a445-49ac-abeb-229c188b1089,2,9,11,17,40.983607,1.442308,1745.233326,6,23,2,2
81,1806,bf1bfef9-952f-411d-ac86-426e6260e5c8,0,11,20,21,52.459016,1.846154,2506.263293,16,32,0,2
82,1122,f94443b4-95d2-4a4d-a99d-6f4da291849e,0,0,2,0,3.278689,0.115385,13.917342,2,2,0,1
83,181,38fbb4e3-b658-43d4-a933-69541ff21a92,0,0,0,0,0,0,23.168785,,,0,1
84,1123,01946f32-6259-4493-83f9-4b33e154e8f3,0,11,8,1,24.590164,0.865385,3823.167672,20,14,1,1
85,1124,f4c2e2e5-4f73-46ef-a4c1-6b7e23bd2116,1,9,3,1,16.393443,0.576923,5937.528125,21,9,1,1
86,1821,93e269c7-7692-4a1c-a559-5ccabe8d44ec,4,12,7,3,32.786885,1.153846,5722.733507,22,16,4,2
87,1125,173f180e-85b4-4a4c-9f68-d9f293ddcb05,1,7,0,0,11.47541,0.403846,4230.859348,26,6,1,1
